,movie_url,username,date,score,review
671,https://www.metacritic.com/movie/run-all-night/user-reviews/?filter=Mixed%20Reviews,diogomendes,"Aug 21, 2015",4,"An average Liam Neeson movie with some solid action sequences, but a plot so uninvolving and convoluted that leaves the audience more disappointed than satisfied. I think Neeson is looking too old for this kind of movies. He's still good, but unfortunately his performance is weighed down by poor characterization and writing.

Final Score: 4/10."
672,https://www.metacritic.com/movie/run-all-night/user-reviews/?filter=Mixed%20Reviews,duncan1964,"Jul 16, 2015",6,"Liam Neeson is back in Taken mode with this stylish thriller. Certainly better than the last two Taken films, and for its first half a cut about a lot of recent thrillers, but as soon as Common turns up, at about the half way point, it takes a turn for the ridiculous and never recovers."
673,https://www.metacritic.com/movie/run-all-night/user-reviews/?filter=Mixed%20Reviews,MadMaxFuryRoad,"Jun 22, 2015",6,"Run all Night is a weird, action movie with some boring moments. It may not be as bad as Taken 3, but I think I am getting bored of the typical Liam Neeson movie."
674,https://www.metacritic.com/movie/run-all-night/user-reviews/?filter=Mixed%20Reviews,jimmywalter,"Jun 9, 2015",5,"I love Nessen and Harris, but they have done this movie too many times already. I am also burnt out on chase and fight Scenes. My sense of disbelief LIVES, unlike any newness in this movie."
675,https://www.metacritic.com/movie/bridget-joness-baby/user-reviews/?filter=Mixed%20Reviews,FilipeNeto,"Nov 7, 2021",5,"A worthy end for Bridget Jones.

Overall, I liked this movie, and I think it represents a decent ending to the Bridget Jones trilogy. It's not a very good movie, but it's warm, it has a funny story and gives us back most of the characters we like. Personally, I like this movie more than its predecessor, which seemed more worn and soulless. In this movie, the unthinkable happens and Bridget got pregnant… but she doesn't know who the father is! On the one hand, it could be Mark Darcy, her eternal love, but it could also be Jack, a one-night stand she had at a festival.

The movie is predictably the last in which we'll see Bridget Jones and her adventures. Not only is the formula already quite worn out, but the actors have also aged and are now on another level of their lives. The biggest problem with this film, in fact, is the predictability of its script, where we can foresee with some certainty what will happen. Even who is the child's father! The jokes are nothing new, but sometimes they work, and the film is not happy about making us laugh, but it also doesn't upset us either. Unfortunately, I didn't feel the same chemistry among the trio of main actors that was observed in the past. The film has a series of uninteresting sub-plots, placed to fill time and space, because nothing relevant comes from any of them.

Again, Renee Zellwegger returns to one of the characters that brought her notoriety and fortune, but the actress already accuses her age, with visible wrinkles and a lack of joviality that the character also gradually assumes. She is a good actress, however, and gives us another very competent job, closing in the best way her work. At his side, a mature but elegant Colin Firth remains fresh and impeccable in the role of Darcy. Cast in this film, Patrick Dempsey did a satisfying job, but somewhat lukewarm, as was his character, an algorithmic intellectual who made his fortune with a social networking site. Emma Thompson is a good comedian, but the character is too serious for her to really put to use the comedic skills we recognize in her. Gemma Jones and Jim Broadbent are safe bets, but they are rarely really taken advantage of. Sarah Solemani is also a nice addition, but also adds little to the film.

Once again, the film takes on its British credits with a discreet but effective and functional cinematography, making the best use of the good scenery and also the excellent filming locations selected for the film. We have a good balance of light and shadow, good colors and excellent editing, with the film not wasting time or dragging. The costumes are also very good, and the soundtrack does its job well, without standing out or disappointing."
676,https://www.metacritic.com/movie/bridget-joness-baby/user-reviews/?filter=Mixed%20Reviews,JyroJyro,"Sep 17, 2017",6,"A surprisingly successful third outing for Bridget Jones, as pregnancy related hilarities ensue. It's a little too rooted in 'cringe' comedy to be consistently funny, despite the decent performances of the main cast. A fairly safe but satisfying end to the trilogy."
677,https://www.metacritic.com/movie/bridget-joness-baby/user-reviews/?filter=Mixed%20Reviews,MeLikesMeHates,"May 7, 2017",4,"Waited too long.  Doesn't look or feel like it's part of the same story. It does have a few chuckles, but overall it's blah.  Should have filmed a little sooner and w/ Hugh Grant on board."
678,https://www.metacritic.com/movie/bridget-joness-baby/user-reviews/?filter=Mixed%20Reviews,Ralfbergs,"Feb 18, 2017",6,"Not my type of movie I guess, even though I did like the first movie far more better. This one was good, but it is more of a romantic movie than comedy here as I found most of the jokes not that funny. Decent movie but not for me"
679,https://www.metacritic.com/movie/bridget-joness-baby/user-reviews/?filter=Mixed%20Reviews,sefrabu,"Nov 21, 2016",6,"I was very disappointed by the latest book dairy and so was quite happy with the filmmakers' decision to follow a different storyline. The twist with the baby was promising and yet - sadly wasted. The film lacks the furry feelings you had watching this clumsy woman getting the impossible, you chuckle far less at her antics than you used to, and the resolution is awfully lackluster. Honestly, it could have been any average romantic comedy without Bridget Jones name on it, and if it was, it wouldn't go very high in the box office, if at all."
680,https://www.metacritic.com/movie/bridget-joness-baby/user-reviews/?filter=Mixed%20Reviews,dspratlin,"Nov 19, 2016",6,"What’s it about?

Helen Fielding’s down-to-earth 20/30/40-something creation is back, still struggling with life, and about to embark on her most extravagant adventure yet – a baby, whose paternal genes she’s not quite sure.

What did I think?

Let me start with a disclaimer – I hate Renee Zellweger in this role. I loved the books, and always thought the casting was deeply offensive to legions of great British actresses – her ridiculously twitching terribly-accented Bridget did nothing for me. Surprising, then, that I found this sequel to be rather good. Zellweger’s now utterly-toxin-ravaged face is difficult to watch, and she still overplays Jones obscenely, but there are some seriously funny – proper “pah!” LOL moments – and some brilliant turns from Colin Firth, Patrick Dempsey and, particularly, Emma Thompson as the obstetrician who, God bless her, is aging beautifully (i.e. naturally).

It drags a bit – two hours?? – but it’s got just enough of the good stuff to keep you going, thanks in no small part to Fielding’s work on the screenplay and Shazzer picking up the director’s reins once again. I’m shocking myself by saying this, but it’s worth a watch!"
681,https://www.metacritic.com/movie/bridget-joness-baby/user-reviews/?filter=Mixed%20Reviews,GreatMartin,"Sep 16, 2016",4,"“Bridget Jones’s Baby” opens with Bridget Renee Zellweger) celebrating her 43rd birthday at home alone with a single candle in a cupcake. She is thinner than before, has a good job as a TV producer and without any prospects in the romance department. One of her past suitors, Daniel Cleaver (Hugh Grant) has died and she broke up with Mark Darcy (Colin Firth) who got married.

As only as movies can do it Mark reappears in her life just as a new man Jack Qwant (Patrick Dempsey) appears, she goes to bed with both (NO! Not at the same time!) and guess what happens! (Read the title of the film folks!) We, she and they spend the next hour and a half (out of 2 hours) trying to figure which one is the father. Yes there is an easy way to find out who the father is but then there would be no movie.

Should you not be able to figure out who the father is by the scene in the Italian restaurant you haven’t seen a lot of movies.

Zellweger’s British accent gets a little too heavy at times, Dempsey seems to never have shaved during the movie constantly having that ugly 5 o’clock shadow and Firth’s saving grace is that he holds back with the smiles so when he shows one he lights up the film.

The supporting cast does their job and the film provides a few, very few, laughs, some slapstick and almost no feelings.

“Bridget Jones’s Baby” is a pleasant film but if you don’t see it you won’t be missing a thing."
682,https://www.metacritic.com/movie/elvis-nixon/user-reviews/?filter=Mixed%20Reviews,AkumaJack,"Nov 2, 2017",5,"A biopic about the meeting between Elvis and Nixon. Quite a shallow film. A bit boring maybe. The story isn't that intresting, but the cast is good. (Spacey is Nixon, Shannon is Elvis. With also in the cast Colin Hanks and Evan Peters from American Horror Story). Not worth watching, but not bad."
683,https://www.metacritic.com/movie/elvis-nixon/user-reviews/?filter=Mixed%20Reviews,badgerryan19,"May 19, 2017",6,First of all I wanna say this is one of the most underrated/unwatched films of 2016. Kevin Spacey being cast as Richard Nixon was a perfect fit. Michael Shannon as Elvis was a odd choice but Michael is a great actor and he pulled it off. The movie was surprisingly very funny. The movie definitely benefits from having very strong performers and being very funny
684,https://www.metacritic.com/movie/elvis-nixon/user-reviews/?filter=Mixed%20Reviews,ScarlettMi,"Nov 23, 2016",6,"This movie is saved by the strength of Michael Shannon's performance. Kevin Spacey is good as well, but if it weren't for the deep sense of melancholy that surrounds Shannon's Elvis, I don't think the film would have had any weight to it at all.

There are a couple of chuckles to be had here and there based around the absurdity of the life that Elvis leads and the juxtaposition of him and Nixon. Certainly that has to be part of the reason why the picture of the two of them that inspired this movie proves so popular. The way Elvis disarms and interacts with Nixon made for an entertaining exchange. Neither man comes across as very relatable but we can understand why they might relate to one another.

The movie never really takes off, but in the end it does work to paint a sad and affecting portrait of Elvis. I haven't checked, but it felt as though it was adapted from a stage play. Whenever Michael Shannon was given the opportunity to just talk for a bit, the movie was at its strongest. I also thought the relationship with Jerry was well done in showing what it would be like to live alongside someone who constantly **** up all the oxygen in whatever room he's in but still makes you feel special for having been there.

It's a solid character study of Elvis but whenever the story veers away from Shannon, the film gets weaker."
685,https://www.metacritic.com/movie/elvis-nixon/user-reviews/?filter=Mixed%20Reviews,Ralfbergs,"Oct 1, 2016",4,"I don't know, this movie was a bit too boring for me. Maybe if you are a big Elvis fan you will enjoy it, but otherwise, besides the fact that this really happen and in that sense it was interesting to see it play out here too, it actually wasn't that interesting overall. Especially the first part. Only thing I enjoyed is when he actually met Nixon, that's why I gave 4, might have been lower."
686,https://www.metacritic.com/movie/elvis-nixon/user-reviews/?filter=Mixed%20Reviews,Q8MarrongGlace,"Jul 12, 2016",4,"Yet another Hollywood commercial movie from , I know its based on true event  even I like movies based on true event or story but the whole movie is based on a meeting I mean come on !   Hollywood is out of writers that they are doing more remakes more biography more documentary movies even a meeting became a movie I really feel sorry for the movie industry every years comes we had more of waste of time movies
I believe these high rating people got paid for playing around with ratings making a bad movie a top hit !
please respect the general taste and try harder to do some of the good films like the 80s and 90s"
687,https://www.metacritic.com/movie/the-final-girls/user-reviews/?filter=Mixed%20Reviews,Ralfbergs,"Aug 21, 2023",6,"This movie has a nice comedic cast and many interesting parts and is interesting to watch, but I was a bit disappointed about comedy parts of it as I thought it will be funnier."
688,https://www.metacritic.com/movie/the-final-girls/user-reviews/?filter=Mixed%20Reviews,HellHoleHorror,"Feb 16, 2022",6,This clever horror comedy is well paced and engrossing with an interesting but totally ridiculous story. Acting is brilliant with Adam Devine and the horror movie nerd being the most memorable. The relationship between the ‘final girl’ and her mother drives the story and their relationship is warming. The slasher tropes will appeal to a viewer of a certain age and will probably be lost on younger viewers although they will hopefully enjoy the comedy. This is good and very much reminiscent of Happy Death Day (2017) and Tucker and Dale vs Evil (2010) but sadly not as entertaining or memorable.
689,https://www.metacritic.com/movie/the-final-girls/user-reviews/?filter=Mixed%20Reviews,JLuis_001,"Sep 6, 2017",5,"Simple and basic, but more entertaining than recent comedies, the concept of metafiction and that the action is situated in an environment of terror helps a lot."
690,https://www.metacritic.com/movie/the-final-girls/user-reviews/?filter=Mixed%20Reviews,ydnar4,"Dec 31, 2015",5,"I love a good, campy slasher movie so I figured The Final Girls would be an excellent movie for me. The plot is really promising and for the most part it is a fairly entertaining film, but it could have been so much better. I think the movie relies too much on the comedy and not a lot of it is really that good. I had a few mere chuckles but The Final Girls is not going to make you laugh out loud and then it is not even slightly scary. The other downside to this film is that its rated PG-13 so it has very little gore or violence that we see in classic horror films. The cast is decent though and there are a few faces that you may recognize from other films. I liked the look of the villain but he wasn't really that badass and that is an essential in a movie like this. However, thumbs up for the music, which of course is modeled after the old Friday the 13th films."
691,https://www.metacritic.com/movie/the-final-girls/user-reviews/?filter=Mixed%20Reviews,BrianMcCritic,"Dec 31, 2015",5,"It's not Scary Movie 4 or 5, but it's not Cabin in the Woods either.  There were some moments in this film that I appreciated more than other horror spoofs.  Unfortunately the majority of the film seemed to be hitting many of the usual notes just not as good.  C+"
692,https://www.metacritic.com/movie/the-final-girls/user-reviews/?filter=Mixed%20Reviews,NickLikesMovies,"Oct 11, 2015",5,"Has an interesting concept and some solid performances, but it's just not very funny. Thomas Middleditch and Adam Devine offer the funniest laughs even though they don't get a lot of screen time. It's very predictable and easily forgettable. Overall, ""The Final Girls"" is just a below average, well-made horror comedy that you won't remember watching an hour after you see it."
693,https://www.metacritic.com/movie/cars-3/user-reviews/?filter=Mixed%20Reviews,EggMooz,"Feb 24, 2025",5,"It's not bad, but by all mean not good. It is the defenition of meh. Cars 2 is netter"
694,https://www.metacritic.com/movie/cars-3/user-reviews/?filter=Mixed%20Reviews,drqshadow,"Sep 19, 2024",6,"Now on the home stretch of his career, the tables have turned on racing legend Lightning McQueen: suddenly out-muscled by a sleek, younger generation, he struggles to keep pace as the wily veteran amidst a fleet of impetuous rookies. Much more in-line with the original film, to the point that nothing is mentioned of the wacky sequel, Cars 3 is a natural, role-reversing progression of the themes presented during the franchise's first lap. It can be blunt and obvious, but at heart this is a kid's movie and I appreciate the effort to mix a little extra meaning into the destruction derbies and Hot Wheel paint jobs.

The whole package looks great, as one might expect from a major Pixar effort. There's a ton of variety in the scenery, which is just stunning (the cars themselves occasionally seem glaringly flat by contrast), and the race scenes (particularly McQueen's big crash at the end of the first act) are vivid enough that you'd be forgiven for overlooking the giant eyeballs behind each windscreen.

I wouldn't place it in the pantheon of studio greats, but it's at least a deserving successor to Cars 1, if not an essential conclusion to that story. They could've just doubled down on Tow Mater and his international slapstick hijinx, raked in the bucks and called it a day, but instead we received something a little more contemplative and deserving of a feature-length. Kudos for that."
695,https://www.metacritic.com/movie/cars-3/user-reviews/?filter=Mixed%20Reviews,Fatbob15,"Jul 12, 2024",6,"Cars 3 is a much needed improvement over cars 2 but it simply isn’t as good as Pixar movies should be neither is it as good as the original cars, I do like the ending though but the story to get to the ending is a bit underwhelming"
696,https://www.metacritic.com/movie/cars-3/user-reviews/?filter=Mixed%20Reviews,Nintendude14,"Mar 7, 2024",6,"Story was forgettable and boring. Visuals were just fine, not good, just fine. In fact the only reason this gets a 6 instead of a 3 is because it is better than cars 2. Still lower end Pixar."
697,https://www.metacritic.com/movie/cars-3/user-reviews/?filter=Mixed%20Reviews,DegenerateKeith,"Dec 11, 2023",5,"Cars 3 maintains Pixar's high animation standards, with polished visuals that gleam like a freshly waxed paint job. The racing sequences are particularly well-executed, capturing the speed and intensity of the track. However, it's not a groundbreaking leap forward from the first film, feeling more like a pit stop for the animation studio rather than a triumphant return to form.

Soundtrack:
Now, the soundtrack. Much like the first film, ""Cars 3"" sticks with a country-tinged sound, bringing back the familiar tones of Americana. While it may not reach the heights of Pixar's best musical offerings, it complements the film's racing theme and provides a steady backdrop without becoming a distracting pit crew member.

Story and Characters
Let's talk about the narrative. ""Cars 3"" brings Lightning McQueen back into the driver's seat, but this time he's facing the inevitable: aging and newer, sleeker models. The film attempts to explore themes of mentorship, legacy, and the passage of time, injecting some much-needed depth into the series. However, the narrative feels somewhat formulaic, hitting familiar beats that we've seen in countless sports movies. It's like they took a page from the underdog playbook and followed it to the letter.

Themes
Now, the themes. Cars 3 tries to deliver a message about the importance of passing the torch, but it occasionally veers into overly sentimental territory. 

The film's attempt to balance nostalgia with a fresh perspective is commendable, but it doesn't quite achieve the emotional resonance of Pixar's more impactful **** the grand Pixar spectrum, ""Cars 3"" is a respectable comeback after the wrong turn of ""Cars 2."" It steers the franchise back towards the emotional resonance that Pixar is known for, even if it doesn't break any new ground. 

It's a solid conclusion to the trilogy, giving Lightning McQueen a fitting farewell lap. It's a competent sequel that puts the series back on track, but it lacks the innovative spark of Pixar's best work."
698,https://www.metacritic.com/movie/cars-3/user-reviews/?filter=Mixed%20Reviews,ProfAmateur,"Feb 24, 2023",6,This time a bit less funny but still good. Could have done something more for example with elecrtic cars or something like that.
699,https://www.metacritic.com/movie/cars-3/user-reviews/?filter=Mixed%20Reviews,Sarcastic_Devis,"Dec 6, 2021",6,"Posso essere onesto?

A parte Toy Story 2, questo è l'unico sequel della Pixar che effettivamente migliora certi aspetti rispetto all'originale. Certo, non si può fare nulla per il suo worldbuilding confuso e la storia prevedibile, ma è riuscito, non so come, a utilizzare la nostalgia a suo vantaggio per effettivamente fatti coinvolgere dai ****. Cars 3, tra tutti quanti. Già.

Consigliato? Sì, dategli una possibilità, ma non fatevi gigantesche aspettative."
700,https://www.metacritic.com/movie/cars-3/user-reviews/?filter=Mixed%20Reviews,Sualp,"Nov 13, 2021",4,"Its a medicore movie, not really rewatchable but if u watched the first 2 movies u can check this one too. I didnt like the ending too. I think first movie should stay as a standalone movie."
701,https://www.metacritic.com/movie/cars-3/user-reviews/?filter=Mixed%20Reviews,FLInfinite,"Jul 7, 2021",5,"Old cars and new cars. McQueen is an old car. Storm is a new car. Mcqueen is mad for a moment.
The animation is solid, but other than that, this ain't that great."
702,https://www.metacritic.com/movie/cars-3/user-reviews/?filter=Mixed%20Reviews,Movie_Freak,"Aug 26, 2020",4,"Although it's a slight improvement on Cars 2, Cars 3 is still one of Pixar's most weakest and boring films. Although the concept of the plot and story was interesting, the movie just doesn't make you feel anything for the new characters. I didn't feel emotional in any of the emotional scenes nor really that thrilled and happy at the racing and comedic sequences with every single sequence feeling very exhausting and slow. The voice-acting and killer ending were one of the film's few strong points. But even then we have seen loads better from Pixar that this."
703,https://www.metacritic.com/movie/absolutely-fabulous-the-movie/user-reviews/?filter=Mixed%20Reviews,DawdlingPoet,"Nov 28, 2021",4,[SPOILER ALERT: This review contains spoilers.]
704,https://www.metacritic.com/movie/absolutely-fabulous-the-movie/user-reviews/?filter=Mixed%20Reviews,LeZee,"Sep 16, 2017",5,"A guide to how to get away with a murder!

I have never seen the original television series, but I came across and found it interesting to try, only to realise in my watch that it was not what I thought of it. Yeah, definitely my disadvantage was that I didn't know the characters, the universe and all the basics. Those who loved the show might enjoy it better, since they know what to expect from it. I was like looking for a proper intro. The introduction of everything, as I'm not familiar with anything out of it. But it did not come, the story just went on and on from the opening itself. I was confused what's going on, who is who and et al.

It took almost half of the film to be comfortable with the scenario of the tale. Once I was there, I thought it was funny in places, yet I did not feel like to have a laugh. Again, I blame myself for missing out the fun for not knowing them very well. It never occurred to me before. I have seen many films that proceeded by its television series which I haven't seen. It looked short and the pace was excellent, so I did not get bored, except not getting the overall film properly. Otherwise, I would have rated it better. I think the people like me should be careful while picking it. Other than that it is an okay film, not a bad film.

5/10"
705,https://www.metacritic.com/movie/absolutely-fabulous-the-movie/user-reviews/?filter=Mixed%20Reviews,madmovieman,"Nov 29, 2016",5,"It’s very rare for a sitcom to really translate well onto the big screen, and this is unfortunately yet another example. Whilst I think the original Ab Fab series is great fun, this feature-length edition a good decade and and a half later on from the original run’s end is far from any of the laughs that made the show so fun. With a dull screenplay and poor comedy (not to mention the cardinal sin of celebrity cameos), Absolutely Fabulous The Movie is anything but.

Now, the biggest issue with the film is that it’s just not that funny. I’ll admit there are a couple of laughs here and there, but nothing hugely memorable or good enough to get you in the mood for a great comedy. In the show, so much of the humour came from Patsy and Eddie’s excessively narcissistic personalities, as well as their unorthodox relationship with Saffy, Eddie’s daughter.

However, rather than being able to laugh at all of that, this film makes all of the show’s best qualities simply irritating. Similarly to a couple of revival episodes over the past few years, the film is a consistently underwhelming and irritating watch, because it rehashes old jokes again and again, and also indulges itself in the modern era in a way that doesn’t suit its characters or situation at all. It’s a format that seemed to work back in the 90s, but doesn’t translate well into the present.

Whilst Joanna Lumley, Jennifer Saunders and Julia Sawalha all put in the same shifts as they did in the original show, the script here just means they’re not as entertaining. The predictability of so many of the jokes right from the start makes everything feel so lacklustre, and it’s very difficult to keep interested or hopeful over the course of 90 minutes, instead of 30.

This film is in general a big mess. The script’s comedy is very poor, and the story isn’t much better, featuring a billion conveniences just to get the characters into ‘hilarious’ situations. It used to feel so organic and simple, but the plot here feels incredibly manufactured and predictable, another hugely disappointing element.

And then, there’s the nail in the coffin: the celebrity cameos. Of all the worst things a film can do, this always shows a script that’s got no ideas, and is simply relying on an equivalent of fan service to get laughs out of you. In a horribly similar way to this year’s other celebrity overdose, Zoolander 2, Ab Fab The Movie keeps throwing hordes of celebrities at you in an attempt to mask the script’s complete lack of comedic class, but it never works, and makes for an even more dull and underwhelming watch.

Overall, I thought that this was a really disappointing film. With so much talent coming from the original series, this film is perfect evidence of how a sitcom doesn’t work stretched to 90 minutes, thanks to its dull, unoriginal screenplay, poor comedy, and excess of celebrity cameos."
706,https://www.metacritic.com/movie/absolutely-fabulous-the-movie/user-reviews/?filter=Mixed%20Reviews,jrodfilms,"Aug 1, 2016",6,i would say you most likely need a good audience to enjoy the movie. deep down you are probably better watching the series on dvd. the film has some 'best of' moments in the beginning but a really weird third act.
707,https://www.metacritic.com/movie/absolutely-fabulous-the-movie/user-reviews/?filter=Mixed%20Reviews,TVJerry,"Jul 25, 2016",6,"The decadent duo (Jennifer Saunders & Joanna Lumley) pick up right where the TV show left off: still staggering thru life glamorous and wasted. Edina's scheme to woo Kate Moss as a client ends in disaster and an escape to the French Riviera. If you're a fan of the movie you'll appreciate that most things are exactly the same: the family is back, their habits haven't changed and the humor ranges from clever to broad to absurd. There are dozens of cameos, but if you're not up on English pop culture many may go unappreciated. The costumes are wonderfully over the top. Other than a parade of celebs, nothing about the big screen version is stepped up…just more semi-outrageous antics from the women who made it fun to be degenerate."
708,https://www.metacritic.com/movie/absolutely-fabulous-the-movie/user-reviews/?filter=Mixed%20Reviews,LamontRaymond,"Jul 23, 2016",6,"I've never seen any of the TV episodes, so it put me at a distinct disadvantage, but the movie was still pretty darned funny!  Makes me want to go back and check out the episodes. The leading ladies and their dead-pan humor is great. I can't remember the last time I've seen a film during which all the leads are applauded as their names scrolled down the screen.  Moss was a good sport to play along. But John Hamm? Is he having a tough time finding work?"
709,https://www.metacritic.com/movie/search-party/user-reviews/?filter=Mixed%20Reviews,LeZee,"Jul 4, 2016",6,"In some case, 'friends forever' was mistaken.

Being a B movie, it is not that bad. It is eligible for some minor exceptions and if you consider that while watching it, then it does not disappoint much. Yes, there are many similar films like this, but what makes it somewhat special is that it is quite freely explored its contents without stressing out on detailing everything. I meant it was a simple road adventure film and you would feel it very familiar yet you will realise that it is not worth criticing it.

The actors were decent, but expected much better. Directed by a newcomer who had written many screenplays similar this theme. Like I said it was quite predictable, at a time decently enjoyable with a few laughs now and then, especially that Mexican police station scene was hilarious. You might get a million reasons to dislike it, but you achieve nothing from it. According to me it was surely a decent watch, hence not a must see, but if you do, then don't take it seriously, try to have fun within its limits.

6/10"
710,https://www.metacritic.com/movie/max-steel/user-reviews/?filter=Mixed%20Reviews,LeZee,"Feb 26, 2017",5,"A new kid on the block with the superpower.

I am not saying the film was terrible, but the timing was bad. There are loads of great sci-fi films were made recently and still coming out. So to compete with them, they have to go through alteration, even if they loose the origins of their film's theme concept. This story is same as many similar themed flicks. For me, it looked like a mini Superman film, but made for kids.

The best thing about it was, keeping everything simple. And then the pace, which actually somewhat saved the film. I hooked to it from the beginning till the conclusion, but familiarity is what killed my interest and entertainment. The characters were okay, not developed well enough. But keeping young audience in mind, it does good. Because going deep is unnecessary stretch.

The story of a high school boy who transferred back to a small town where has born. As he begins to hear a lot about his father from the local people, he becomes motivated to know more about him. But one day when something goes wrong, the next day he wakes up with great power. Not knowing how to handle it, he befriends with an unusual creature and together they fight those who are after them.

Initially I thought it was related to 'Real Steel', but realised only while watching it it is completely different. From the director of 'Sorority Row', I think he did nothing wrong. Those who watch less films would enjoy it better. Visually okay, with all those graphics. Since it is PG13, I would say the target audience is the little ones. So from their perspective, it is acceptable. But I warn the grownups, stay away, or be like them while watching it, in order to get entertained.

5/10"
711,https://www.metacritic.com/movie/max-steel/user-reviews/?filter=Mixed%20Reviews,EpicLadySponge,"Oct 14, 2016",4,"Unfortunately, as four Transformers movies weren't enough, once again we are met in a world where a mysterious alien named Steel who is closely stuck together with a 16-year old named Max McGrath. Sounds completely interesting right? Until they merge together, which in this case, that's where they stop bringing the originality bag in action, instead forcing us to deal with whatever's on screen and leave with minor disappointment and a big, major meh. Pass on this one while you can."
712,https://www.metacritic.com/movie/home-sweet-hell/user-reviews/?filter=Mixed%20Reviews,bfoore90,"Jun 15, 2020",4,"Not bad, expected alot worse. Katherine Heigl is actually really good in this."
713,https://www.metacritic.com/movie/home-sweet-hell/user-reviews/?filter=Mixed%20Reviews,Ediz,"Aug 13, 2016",6,"Una película bastante entretenida, aunque muy extraña. Después de una hora, dramáticamente pasa de ser una comedia divertida a una ""comedia"" bastante sombría. Está bien para pasar el rato, aunque las actuaciones son muy malas.

A movie very entertaining, though very weird. After an hour, dramatically changes from been a funny comedy to a ""comedy"" very dark. It's ok for hang out, though the acting it's awful."
714,https://www.metacritic.com/movie/home-sweet-hell/user-reviews/?filter=Mixed%20Reviews,thehaydenshow,"Jul 1, 2016",4,"This movie was meh. There was great acting for Katherine Heigl & Kevin McKidd. However, it was kind of a miscast, I don't think the actors/actresses here were given the right roles for them. Finally, there was a couple funny moments, but nothing major. Low budget. Sorry but, I wouldn't recommend."
715,https://www.metacritic.com/movie/home-sweet-hell/user-reviews/?filter=Mixed%20Reviews,LeZee,"Oct 4, 2015",6,"A man's mistake fixed by his wife with a pleasure.

The latest dark comedy, which has the two inconsistent actors in the lead. Well, I liked their performance, they competed each others to steal the show in their unique characters. I enjoyed watching it in parts, but frankly I am disappointed for this potential theme was misused for ineffectual narration.

Looks like inspired by 'Serial Mom'. When a little, strange but a happy family who are living by the storybook of their own was threatened by the dark side of the life, they are ready to jump into the hell to save it. They have ignited it, but the only concern is how to end it all for good.

Other than IMDb where it stands average, the movie was slammed very badly by the critics and moviegoers. I have seen even worse than this one. So to me it is an average except the end, otherwise below average. Yes, the conclusion was terrible, seems like they don't want a continuation. I mean they wanted to end it all here itself. It is a watchable, but simply not the best one.

6/10"
716,https://www.metacritic.com/movie/home-sweet-hell/user-reviews/?filter=Mixed%20Reviews,Ralfbergs,"Jun 4, 2015",4,[SPOILER ALERT: This review contains spoilers.]
717,https://www.metacritic.com/movie/martyrs/user-reviews/?filter=Mixed%20Reviews,mwowta,"Jun 28, 2024",6,"I thought it was a movie with a unique story and a unique storyline. When I watched the trailer of the movie, I thought of the movies Hostel and Saw. I feel like I've only seen such brutal acts in movies like this one. I think people who like movies like Hostel and Saw will enjoy it."
718,https://www.metacritic.com/movie/the-tax-collector/user-reviews/?filter=Mixed%20Reviews,FilmFlickCritic,"May 28, 2021",4,[SPOILER ALERT: This review contains spoilers.]
719,https://www.metacritic.com/movie/the-tax-collector/user-reviews/?filter=Mixed%20Reviews,Omggitsdavid,"Aug 30, 2020",6,[SPOILER ALERT: This review contains spoilers.]
720,https://www.metacritic.com/movie/the-tax-collector/user-reviews/?filter=Mixed%20Reviews,rak_ib,"Aug 27, 2020",6,I'll keep it short & ****'s a cool action movie a decent one but had potential to be much better.Best thing is we have never seen Shia LaBeouf like this this was pretty cool.
721,https://www.metacritic.com/movie/the-tax-collector/user-reviews/?filter=Mixed%20Reviews,MiddleAmerica,"Aug 9, 2020",4,"Have you SEEN the crap loading on Netflix lately? Like the $5 bin at Walmart.
At least THIS movie kept me awake and interested. Creeper character should have stayed in to the end.  Not anything original in the overdone cartel plot and it was a murky “totally bad psycho guys” versus “not totally bad guys who actually had a code of honor among thieves” BUT:  still worth watching.
I love seeing the general audience reviews when they flip off the so called, pompous, woke “official” critics."
722,https://www.metacritic.com/movie/gods-not-dead-2/user-reviews/?filter=Mixed%20Reviews,Tyranian,"Apr 9, 2019",5,The story is not as interesting as first film and the cheese it set at maximum.
723,https://www.metacritic.com/movie/gods-not-dead-2/user-reviews/?filter=Mixed%20Reviews,Scraper,"Apr 20, 2016",4,"Christianity reminds me of a position in sales where you have to constantly be pushing the product, seeking moments in conversation to say laudatory things about the product, and studying new techniques of how to be persuasive with your pitch. As far as techniques go, this is one isn't very clever or nice. When they're not feeling the nirvana of having all the answers, it must be so tedious to be at odds with anyone who has a dissenting opinion."
724,https://www.metacritic.com/movie/gods-not-dead-2/user-reviews/?filter=Mixed%20Reviews,swainkas,"Apr 3, 2016",4,"Though I think there is a bias against Christianity in schools, and that Christians should not be fearful to say the name of Jesus, I just thought the movie was poorly developed. I enjoyed the first one.  Did not enjoy this one because it was too unrealistic. Plus, I hate courtroom dramas."
725,https://www.metacritic.com/movie/blumhouses-fantasy-island/user-reviews/?filter=Mixed%20Reviews,ALMJ,"Nov 26, 2024",4,"It feels like a direct to DVD movie featuring actors you've probably seen in TV shows. There's nothing overall wrong with it, it's just bland and forgettable."
