movie_url,username,date,score,review
https://www.metacritic.com/movie/cars-3/user-reviews/?filter=Mixed%20Reviews,ProfAmateur,"Feb 24, 2023",6,This time a bit less funny but still good. Could have done something more for example with elecrtic cars or something like that.
https://www.metacritic.com/movie/cars-3/user-reviews/?filter=Mixed%20Reviews,Sarcastic_Devis,"Dec 6, 2021",6,"Posso essere onesto?

A parte Toy Story 2, questo è l'unico sequel della Pixar che effettivamente migliora certi aspetti rispetto all'originale. Certo, non si può fare nulla per il suo worldbuilding confuso e la storia prevedibile, ma è riuscito, non so come, a utilizzare la nostalgia a suo vantaggio per effettivamente fatti coinvolgere dai ****. Cars 3, tra tutti quanti. Già.

Consigliato? Sì, dategli una possibilità, ma non fatevi gigantesche aspettative."
https://www.metacritic.com/movie/cars-3/user-reviews/?filter=Mixed%20Reviews,Sualp,"Nov 13, 2021",4,"Its a medicore movie, not really rewatchable but if u watched the first 2 movies u can check this one too. I didnt like the ending too. I think first movie should stay as a standalone movie."
https://www.metacritic.com/movie/cars-3/user-reviews/?filter=Mixed%20Reviews,FLInfinite,"Jul 7, 2021",5,"Old cars and new cars. McQueen is an old car. Storm is a new car. Mcqueen is mad for a moment.
The animation is solid, but other than that, this ain't that great."
https://www.metacritic.com/movie/cars-3/user-reviews/?filter=Mixed%20Reviews,Movie_Freak,"Aug 26, 2020",4,"Although it's a slight improvement on Cars 2, Cars 3 is still one of Pixar's most weakest and boring films. Although the concept of the plot and story was interesting, the movie just doesn't make you feel anything for the new characters. I didn't feel emotional in any of the emotional scenes nor really that thrilled and happy at the racing and comedic sequences with every single sequence feeling very exhausting and slow. The voice-acting and killer ending were one of the film's few strong points. But even then we have seen loads better from Pixar that this."
https://www.metacritic.com/movie/cars-3/user-reviews/?filter=Mixed%20Reviews,sebastianali,"Jun 29, 2019",6,[SPOILER ALERT: This review contains spoilers.]
https://www.metacritic.com/movie/cars-3/user-reviews/?filter=Mixed%20Reviews,Tyranian,"Apr 12, 2019",6,"Bit disappointing, great animation but boring story and less laughs than previous films."
https://www.metacritic.com/movie/cars-3/user-reviews/?filter=Mixed%20Reviews,BrunoVn00,"Apr 12, 2019",6,"This is what Cars 2 should've been in the first place. It's pretty clear that Cars is the weakest Pixar movie franchise in terms of storytelling, character development and overall quality: The first Cars was not Pixar's worst but far from the best, Cars 2 was god-awful and Cars 3 is surprisingly a BIG improvement over the last film, it manages to be a good movie.

Cars 3 has amazing animation (as expected from Pixar), a generic but decent plot with actual conflict this time, having Lightning McQueen now struggle to stay relevant against a new generation of hi-tech racers. It has decent writing and it feels like this was an ""apology letter""  to Pixar fans, this is noticeable with the fact that Mater now has like a couple of minutes of screen time. The worst character of the last film, barely appears in this movie, thank God. I have some problems with the story and characters, like the way this ends, the ending was extremely predictable and hilariously ridiculous. Some characters from the previous movies (besides Mater) barely have any screentime, serve no purpose to the plot and feel like shoehorned in and the new characters lack development or charisma, they are pretty forgettable.

This is obviously not a great movie, it's actually decent and has a purpose in the story of the franchise. I enjoyed the movie and it isn't anything too memorable or something I would rewatch."
https://www.metacritic.com/movie/cars-3/user-reviews/?filter=Mixed%20Reviews,pooyamovie,"Apr 11, 2019",6,"Not Good Not Bad
part 3 From this Animation is not Better than part 2 and I think this movie Led Up McQueen Become a waste car.
I think The Best Part From This Animation is Cars 1 (2006).
I Do not like The Story Of this Movie.
Act not Good but The references to the first part in the final scenes were awesome.
6/10"
https://www.metacritic.com/movie/cars-3/user-reviews/?filter=Mixed%20Reviews,ErikTheCritic,"Oct 11, 2018",6,"It's an improvement over the last film, however it does not really offer much to the table. The ""Cars"" franchise was never anybody's favourite, and I certainly would not complain if this was the last in the series."
https://www.metacritic.com/movie/cars-3/user-reviews/?filter=Mixed%20Reviews,SonicSpeedo92,"Jun 13, 2018",4,"This is a very dull, boring and uninteresting movie. I didn't feel invested throughout any of it. It's not a dreadful film, but you could've spent your money on something better."
https://www.metacritic.com/movie/cars-3/user-reviews/?filter=Mixed%20Reviews,buzzspark,"Apr 16, 2018",5,"It's not terrible, but it's just so goddamn BORING. Cars 3, more like Sports Montage the Movie. The whole thing is just montages of cars with music playing over it. What!?"
https://www.metacritic.com/movie/cars-3/user-reviews/?filter=Mixed%20Reviews,Voodoo123,"Jan 26, 2018",4,"Beautiful visuals cant save this film from its own lack of imagination.... Unfortunately this movie shows the limits of its own world setting by rehashing the Cars 1 plot (with a predictable twist) and somehow the pacing in this world of Cars really drags its feet. Maybe its talking cars, but I felt really conscious of the fact I was listening to voice talent in a recording booth such was the lack of drama or character. Overall sub par for pixar."
https://www.metacritic.com/movie/cars-3/user-reviews/?filter=Mixed%20Reviews,Aliashhadi,"Oct 19, 2017",6,[SPOILER ALERT: This review contains spoilers.]
https://www.metacritic.com/movie/cars-3/user-reviews/?filter=Mixed%20Reviews,CriticFer,"Sep 20, 2017",5,"Eh, it's better than Cars 2, but it doesn't make it better for being 50% a funneral dedicated to Paul Newman and the weakest and idiotic villian Jackson Storm. But at least it has funny moments, the characters are ok and the animation is great. I never been a fan of the Cars framchise, but this movie represent what Pixar is going now. They used to be the best of the best like McQueen but now they're old and there's new animated studios to replace him. Anyway, I like Despicable Me 3 more than this."
https://www.metacritic.com/movie/absolutely-fabulous-the-movie/user-reviews/?filter=Mixed%20Reviews,DawdlingPoet,"Nov 28, 2021",4,[SPOILER ALERT: This review contains spoilers.]
https://www.metacritic.com/movie/absolutely-fabulous-the-movie/user-reviews/?filter=Mixed%20Reviews,LeZee,"Sep 16, 2017",5,"A guide to how to get away with a murder!

I have never seen the original television series, but I came across and found it interesting to try, only to realise in my watch that it was not what I thought of it. Yeah, definitely my disadvantage was that I didn't know the characters, the universe and all the basics. Those who loved the show might enjoy it better, since they know what to expect from it. I was like looking for a proper intro. The introduction of everything, as I'm not familiar with anything out of it. But it did not come, the story just went on and on from the opening itself. I was confused what's going on, who is who and et al.

It took almost half of the film to be comfortable with the scenario of the tale. Once I was there, I thought it was funny in places, yet I did not feel like to have a laugh. Again, I blame myself for missing out the fun for not knowing them very well. It never occurred to me before. I have seen many films that proceeded by its television series which I haven't seen. It looked short and the pace was excellent, so I did not get bored, except not getting the overall film properly. Otherwise, I would have rated it better. I think the people like me should be careful while picking it. Other than that it is an okay film, not a bad film.

5/10"
https://www.metacritic.com/movie/absolutely-fabulous-the-movie/user-reviews/?filter=Mixed%20Reviews,madmovieman,"Nov 29, 2016",5,"It’s very rare for a sitcom to really translate well onto the big screen, and this is unfortunately yet another example. Whilst I think the original Ab Fab series is great fun, this feature-length edition a good decade and and a half later on from the original run’s end is far from any of the laughs that made the show so fun. With a dull screenplay and poor comedy (not to mention the cardinal sin of celebrity cameos), Absolutely Fabulous The Movie is anything but.

Now, the biggest issue with the film is that it’s just not that funny. I’ll admit there are a couple of laughs here and there, but nothing hugely memorable or good enough to get you in the mood for a great comedy. In the show, so much of the humour came from Patsy and Eddie’s excessively narcissistic personalities, as well as their unorthodox relationship with Saffy, Eddie’s daughter.

However, rather than being able to laugh at all of that, this film makes all of the show’s best qualities simply irritating. Similarly to a couple of revival episodes over the past few years, the film is a consistently underwhelming and irritating watch, because it rehashes old jokes again and again, and also indulges itself in the modern era in a way that doesn’t suit its characters or situation at all. It’s a format that seemed to work back in the 90s, but doesn’t translate well into the present.

Whilst Joanna Lumley, Jennifer Saunders and Julia Sawalha all put in the same shifts as they did in the original show, the script here just means they’re not as entertaining. The predictability of so many of the jokes right from the start makes everything feel so lacklustre, and it’s very difficult to keep interested or hopeful over the course of 90 minutes, instead of 30.

This film is in general a big mess. The script’s comedy is very poor, and the story isn’t much better, featuring a billion conveniences just to get the characters into ‘hilarious’ situations. It used to feel so organic and simple, but the plot here feels incredibly manufactured and predictable, another hugely disappointing element.

And then, there’s the nail in the coffin: the celebrity cameos. Of all the worst things a film can do, this always shows a script that’s got no ideas, and is simply relying on an equivalent of fan service to get laughs out of you. In a horribly similar way to this year’s other celebrity overdose, Zoolander 2, Ab Fab The Movie keeps throwing hordes of celebrities at you in an attempt to mask the script’s complete lack of comedic class, but it never works, and makes for an even more dull and underwhelming watch.

Overall, I thought that this was a really disappointing film. With so much talent coming from the original series, this film is perfect evidence of how a sitcom doesn’t work stretched to 90 minutes, thanks to its dull, unoriginal screenplay, poor comedy, and excess of celebrity cameos."
https://www.metacritic.com/movie/absolutely-fabulous-the-movie/user-reviews/?filter=Mixed%20Reviews,jrodfilms,"Aug 1, 2016",6,i would say you most likely need a good audience to enjoy the movie. deep down you are probably better watching the series on dvd. the film has some 'best of' moments in the beginning but a really weird third act.
https://www.metacritic.com/movie/absolutely-fabulous-the-movie/user-reviews/?filter=Mixed%20Reviews,TVJerry,"Jul 25, 2016",6,"The decadent duo (Jennifer Saunders & Joanna Lumley) pick up right where the TV show left off: still staggering thru life glamorous and wasted. Edina's scheme to woo Kate Moss as a client ends in disaster and an escape to the French Riviera. If you're a fan of the movie you'll appreciate that most things are exactly the same: the family is back, their habits haven't changed and the humor ranges from clever to broad to absurd. There are dozens of cameos, but if you're not up on English pop culture many may go unappreciated. The costumes are wonderfully over the top. Other than a parade of celebs, nothing about the big screen version is stepped up…just more semi-outrageous antics from the women who made it fun to be degenerate."
https://www.metacritic.com/movie/absolutely-fabulous-the-movie/user-reviews/?filter=Mixed%20Reviews,LamontRaymond,"Jul 23, 2016",6,"I've never seen any of the TV episodes, so it put me at a distinct disadvantage, but the movie was still pretty darned funny!  Makes me want to go back and check out the episodes. The leading ladies and their dead-pan humor is great. I can't remember the last time I've seen a film during which all the leads are applauded as their names scrolled down the screen.  Moss was a good sport to play along. But John Hamm? Is he having a tough time finding work?"
https://www.metacritic.com/movie/search-party/user-reviews/?filter=Mixed%20Reviews,LeZee,"Jul 4, 2016",6,"In some case, 'friends forever' was mistaken.

Being a B movie, it is not that bad. It is eligible for some minor exceptions and if you consider that while watching it, then it does not disappoint much. Yes, there are many similar films like this, but what makes it somewhat special is that it is quite freely explored its contents without stressing out on detailing everything. I meant it was a simple road adventure film and you would feel it very familiar yet you will realise that it is not worth criticing it.

The actors were decent, but expected much better. Directed by a newcomer who had written many screenplays similar this theme. Like I said it was quite predictable, at a time decently enjoyable with a few laughs now and then, especially that Mexican police station scene was hilarious. You might get a million reasons to dislike it, but you achieve nothing from it. According to me it was surely a decent watch, hence not a must see, but if you do, then don't take it seriously, try to have fun within its limits.

6/10"
https://www.metacritic.com/movie/max-steel/user-reviews/?filter=Mixed%20Reviews,LeZee,"Feb 26, 2017",5,"A new kid on the block with the superpower.

I am not saying the film was terrible, but the timing was bad. There are loads of great sci-fi films were made recently and still coming out. So to compete with them, they have to go through alteration, even if they loose the origins of their film's theme concept. This story is same as many similar themed flicks. For me, it looked like a mini Superman film, but made for kids.

The best thing about it was, keeping everything simple. And then the pace, which actually somewhat saved the film. I hooked to it from the beginning till the conclusion, but familiarity is what killed my interest and entertainment. The characters were okay, not developed well enough. But keeping young audience in mind, it does good. Because going deep is unnecessary stretch.

The story of a high school boy who transferred back to a small town where has born. As he begins to hear a lot about his father from the local people, he becomes motivated to know more about him. But one day when something goes wrong, the next day he wakes up with great power. Not knowing how to handle it, he befriends with an unusual creature and together they fight those who are after them.

Initially I thought it was related to 'Real Steel', but realised only while watching it it is completely different. From the director of 'Sorority Row', I think he did nothing wrong. Those who watch less films would enjoy it better. Visually okay, with all those graphics. Since it is PG13, I would say the target audience is the little ones. So from their perspective, it is acceptable. But I warn the grownups, stay away, or be like them while watching it, in order to get entertained.

5/10"
https://www.metacritic.com/movie/max-steel/user-reviews/?filter=Mixed%20Reviews,EpicLadySponge,"Oct 14, 2016",4,"Unfortunately, as four Transformers movies weren't enough, once again we are met in a world where a mysterious alien named Steel who is closely stuck together with a 16-year old named Max McGrath. Sounds completely interesting right? Until they merge together, which in this case, that's where they stop bringing the originality bag in action, instead forcing us to deal with whatever's on screen and leave with minor disappointment and a big, major meh. Pass on this one while you can."
https://www.metacritic.com/movie/home-sweet-hell/user-reviews/?filter=Mixed%20Reviews,bfoore90,"Jun 15, 2020",4,"Not bad, expected alot worse. Katherine Heigl is actually really good in this."
https://www.metacritic.com/movie/home-sweet-hell/user-reviews/?filter=Mixed%20Reviews,Ediz,"Aug 13, 2016",6,"Una película bastante entretenida, aunque muy extraña. Después de una hora, dramáticamente pasa de ser una comedia divertida a una ""comedia"" bastante sombría. Está bien para pasar el rato, aunque las actuaciones son muy malas.

A movie very entertaining, though very weird. After an hour, dramatically changes from been a funny comedy to a ""comedy"" very dark. It's ok for hang out, though the acting it's awful."
https://www.metacritic.com/movie/home-sweet-hell/user-reviews/?filter=Mixed%20Reviews,thehaydenshow,"Jul 1, 2016",4,"This movie was meh. There was great acting for Katherine Heigl & Kevin McKidd. However, it was kind of a miscast, I don't think the actors/actresses here were given the right roles for them. Finally, there was a couple funny moments, but nothing major. Low budget. Sorry but, I wouldn't recommend."
https://www.metacritic.com/movie/home-sweet-hell/user-reviews/?filter=Mixed%20Reviews,LeZee,"Oct 4, 2015",6,"A man's mistake fixed by his wife with a pleasure.

The latest dark comedy, which has the two inconsistent actors in the lead. Well, I liked their performance, they competed each others to steal the show in their unique characters. I enjoyed watching it in parts, but frankly I am disappointed for this potential theme was misused for ineffectual narration.

Looks like inspired by 'Serial Mom'. When a little, strange but a happy family who are living by the storybook of their own was threatened by the dark side of the life, they are ready to jump into the hell to save it. They have ignited it, but the only concern is how to end it all for good.

Other than IMDb where it stands average, the movie was slammed very badly by the critics and moviegoers. I have seen even worse than this one. So to me it is an average except the end, otherwise below average. Yes, the conclusion was terrible, seems like they don't want a continuation. I mean they wanted to end it all here itself. It is a watchable, but simply not the best one.

6/10"
https://www.metacritic.com/movie/home-sweet-hell/user-reviews/?filter=Mixed%20Reviews,Ralfbergs,"Jun 4, 2015",4,[SPOILER ALERT: This review contains spoilers.]
https://www.metacritic.com/movie/martyrs/user-reviews/?filter=Mixed%20Reviews,mwowta,"Jun 28, 2024",6,"I thought it was a movie with a unique story and a unique storyline. When I watched the trailer of the movie, I thought of the movies Hostel and Saw. I feel like I've only seen such brutal acts in movies like this one. I think people who like movies like Hostel and Saw will enjoy it."
https://www.metacritic.com/movie/the-tax-collector/user-reviews/?filter=Mixed%20Reviews,FilmFlickCritic,"May 28, 2021",4,[SPOILER ALERT: This review contains spoilers.]
https://www.metacritic.com/movie/the-tax-collector/user-reviews/?filter=Mixed%20Reviews,Omggitsdavid,"Aug 30, 2020",6,[SPOILER ALERT: This review contains spoilers.]
https://www.metacritic.com/movie/the-tax-collector/user-reviews/?filter=Mixed%20Reviews,rak_ib,"Aug 27, 2020",6,I'll keep it short & ****'s a cool action movie a decent one but had potential to be much better.Best thing is we have never seen Shia LaBeouf like this this was pretty cool.
https://www.metacritic.com/movie/the-tax-collector/user-reviews/?filter=Mixed%20Reviews,MiddleAmerica,"Aug 9, 2020",4,"Have you SEEN the crap loading on Netflix lately? Like the $5 bin at Walmart.
At least THIS movie kept me awake and interested. Creeper character should have stayed in to the end.  Not anything original in the overdone cartel plot and it was a murky “totally bad psycho guys” versus “not totally bad guys who actually had a code of honor among thieves” BUT:  still worth watching.
I love seeing the general audience reviews when they flip off the so called, pompous, woke “official” critics."
https://www.metacritic.com/movie/gods-not-dead-2/user-reviews/?filter=Mixed%20Reviews,Tyranian,"Apr 9, 2019",5,The story is not as interesting as first film and the cheese it set at maximum.
https://www.metacritic.com/movie/gods-not-dead-2/user-reviews/?filter=Mixed%20Reviews,Scraper,"Apr 20, 2016",4,"Christianity reminds me of a position in sales where you have to constantly be pushing the product, seeking moments in conversation to say laudatory things about the product, and studying new techniques of how to be persuasive with your pitch. As far as techniques go, this is one isn't very clever or nice. When they're not feeling the nirvana of having all the answers, it must be so tedious to be at odds with anyone who has a dissenting opinion."
https://www.metacritic.com/movie/gods-not-dead-2/user-reviews/?filter=Mixed%20Reviews,swainkas,"Apr 3, 2016",4,"Though I think there is a bias against Christianity in schools, and that Christians should not be fearful to say the name of Jesus, I just thought the movie was poorly developed. I enjoyed the first one.  Did not enjoy this one because it was too unrealistic. Plus, I hate courtroom dramas."
https://www.metacritic.com/movie/blumhouses-fantasy-island/user-reviews/?filter=Mixed%20Reviews,ALMJ,"Nov 26, 2024",4,"It feels like a direct to DVD movie featuring actors you've probably seen in TV shows. There's nothing overall wrong with it, it's just bland and forgettable."
https://www.metacritic.com/movie/blumhouses-fantasy-island/user-reviews/?filter=Mixed%20Reviews,ChanekeCholo,"Dec 13, 2021",4,"This movie surprise me a lot. It's very entertaining and funny, but the twist at the end Is really bad and unnecessary. Whitout that, I enjoy it."
https://www.metacritic.com/movie/blumhouses-fantasy-island/user-reviews/?filter=Mixed%20Reviews,coryalexanderr,"Nov 27, 2020",5,"Despite the bad reviews I was intrigued by the concept of a darker version of Fantasy Island (I am also a fan of anything with Maggie Q) so I decided to give this a chance.  Considering the source material from which this movie came I actually thought it wasn't bad.  I am not saying it was great, far from it, but it isn't as bad as I was lead to believe.  Apart from the performances of a couple of actors I was entertained more often then not.  Yes the ending is convoluted and maybe isn't earned and yes there are characters that seem only to be there for exposition and nothing else but there is still something at the base of this movie that made me keep watching.  Again I am not saying it was great, but I think there is a seed of something here that, with a little less melodrama and little more character backstory could actually make an interesting remake for a streaming service. Unfortunately I can't see anyone taking the chance on it so this is all you get, but if you give it a watch, tell me you can't see the potential for something interesting."
https://www.metacritic.com/movie/blumhouses-fantasy-island/user-reviews/?filter=Mixed%20Reviews,JLau,"Sep 27, 2020",5,[SPOILER ALERT: This review contains spoilers.]
https://www.metacritic.com/movie/blumhouses-fantasy-island/user-reviews/?filter=Mixed%20Reviews,umaumai,"Jun 8, 2020",6,"I came into watching this after reading all the reviews and all I have to say is ""what were you expecting from Blumhouse on a film adaptation of the late 70's TV series Fantasy Island!?"" It was fine. Entertaining even. The cast is solid and while the premiss gets lost in the slippery plot, it sticks to their mythos and features some perfectly fine twists as to what is going on. The big reveal was what brought the movie down for me personally, but I thought that it fit well with the narrative that they had designed for the back story. I will say though that they also borrowed heavily from the TV series ""Lost."" Right down to the casting of someone who I thought for a second was a digitally de-aged Matthew Fox at the first shot he was in. All in all if you like lite-horror and can handle a slight grade above a B movie then this should be an okay watch. Fun even with the scenes with Dax and Jimmy. If you read the reviews and expect anything more than what the title of the movie is then, you are not going to enjoy it."
https://www.metacritic.com/movie/blumhouses-fantasy-island/user-reviews/?filter=Mixed%20Reviews,whoischarlotte,"Jun 1, 2020",5,This reminded me very much of Truth or Dare. It is a bad film but still enjoyable enough to watch once.
https://www.metacritic.com/movie/blumhouses-fantasy-island/user-reviews/?filter=Mixed%20Reviews,marcmyworks,"May 25, 2020",5,This film could have been the start of a cheesy but fun film series. Unfortunately the plot holes and nonsensical ending making this fantasy-horror film a big dud.
https://www.metacritic.com/movie/blumhouses-fantasy-island/user-reviews/?filter=Mixed%20Reviews,Panchogul,"Apr 19, 2020",4,"La Isla de la Fantasía (2020)

Sinopsis:

El enigmático Sr. Roarke hace realidad los sueños de los afortunados huéspedes que acuden a su lujoso y remoto resort tropical. Sin embargo, sus fantasías se convertirán en pesadillas, y los invitados deberán resolver el misterio que oculta la isla para poder escapar con vida.

Opinión:

La trama es interesante, tiene relativos momentos de entretención, pero el guión es un verdadero desastre, cuyo desarrollo no tiene pies ni cabeza, al principio todo marcha bien, hasta que los personajes comienzan a volver realidad sus fantasías y es aquí donde todo empieza a salir mal, cada situación a nivel individual es demasiado inverosímil y tirada de los cabellos tanto que deja de ser divertido, hasta los personajes son desastrosos.

NO LA RECOMIENDO.

Valoración:

1.5  de 5"
https://www.metacritic.com/movie/blumhouses-fantasy-island/user-reviews/?filter=Mixed%20Reviews,TallChickenBoy,"Apr 16, 2020",4,"Honestly, this was actually a pretty solid movie. A bit of a long watch but its what you expect from the Blumhouse movie. This one more so than the other had good character development. The only thing wrong was the pace."
https://www.metacritic.com/movie/blumhouses-fantasy-island/user-reviews/?filter=Mixed%20Reviews,JLuis_001,"Apr 8, 2020",6,"Many horror films don't have any benefit or learning. Usually the bad ones, and boy are there too many. Those are the ones that disappoint the most.

Fantasy Island worst mistake besides the lousy quality is that it doesn't even seem to know what the hell wanted to be and beyond the poor performance, this films is really boring but after seeing the mediocre repertoire of its director I'm not surprised."
https://www.metacritic.com/movie/blumhouses-fantasy-island/user-reviews/?filter=Mixed%20Reviews,Mayfieldja,"Mar 18, 2020",4,"Fantasy Island has a tough time figuring out what it wants to be. While trying to do many things, it fails at everything. 4 out of 10"
https://www.metacritic.com/movie/blumhouses-fantasy-island/user-reviews/?filter=Mixed%20Reviews,Stream2BigScree,"Feb 25, 2020",6,"DE PLANE, DE PLANE! I mean Stream to Big Screen strikes again. This weekend we were able to view Fantasy Island, as well. Fantasy Island is a horror adaptation/perversion of the old TV show from the 70's. The movie stars a cast of characters headlined by Lucy Hale, Michael Pena and Maggie Q. But should people go to the theater to view this movie?

Let's start with the easiest way to describe this movie, which is if Shutter Island had a baby with Inception and one of the grandparents was Fantasy Island the TV show. If you've seen those two movies before, WHICH I STRONGLY RECOMMEND DOING IF YOU HAVEN'T, then you know just how deceptive, convoluted, and involved this movie is trying to be. Now, that description could be a compliment but in this situation, it is not. Fantasy Island does not measure up to either movie yet it essentially steals elements of both. Even though it is billed as a horror film, the viewer is deceived because Fantasy Island falls more into the Shutter Island psychological thriller realm than pure horror. The other elements of the movie fall more into the Inception Sci-Fi/Thriller realm. Either way, Fantasy Island fails to have a distinct intent and it's supposed genre was never fully embraced.

Furthermore, the movie is so twisted that it straightens itself out before the two final twist reveals. Just listen to how confusing that statement was. Fantasy Island tried so hard to keep viewers on their toes that they ruin their own anti-climatic twists. I will give credit to the producers that the twists were still executed well but they lacked umph. The viewer is left unafraid due to the overly complicated storytelling and plot developments. It would have served the movie well to just be classified more like the previous movies mentioned, rather than not delivering on the horror genre.

Even with those issues, the cast was sub-par. Individually, the actors were average, but collectively, the actors were still just average. Lucy Hale was by far the best performance at times but still was annoying. I feel Michael Pena was underutilized and or the writing and directing just squandered the possibility of the character. In fact, all of the ensemble cast had issues of being extremely annoying. Now, that I think about it, the writing in this movie was just poor overall. AH HA, found the issue.

With that said, de plane de plane… *clears throat* excuse me. Fantasy Island is a letdown for a horror movie but in a way could have succeeded as a Sci-Fi, psychological thriller. The storyline is not original, which is why they tried to make it so confusing. Or should I say a fantasy within a fantasy within a fantasy. Did they just successfully create an inception?! Either way, you can see this at a matinee time but you’re best served waiting for this to come on HBO Go or a streaming service."
https://www.metacritic.com/movie/blumhouses-fantasy-island/user-reviews/?filter=Mixed%20Reviews,Klebart,"Feb 17, 2020",5,"I don't think the movie was as bad as many have said, but is something I would have expected as a TV movie. Mr Roarke was OK, but under-whelming. This low-cost movie doesn't seem to add anything to this franchise."
https://www.metacritic.com/movie/blumhouses-fantasy-island/user-reviews/?filter=Mixed%20Reviews,moviemitch96,"Feb 15, 2020",6,"Is it as bad as everybody's been saying it is? I don't think so. Did I know it was gonna be ridiculous walking into it? Yes I did, and maybe that's why I was able to enjoy it slightly more than most. It's really full of a lot of genres and crazy moments, albeit some slightly forced and last-minute plot twists, but it also gave me some serious 'The Cabin in the Woods' vibes while watching it! Overall, it's just a dumb fun movie to sit back and relax to! Never mind that it's a ridiculous attempt at a reboot of a classic TV series and you might enjoy it."
https://www.metacritic.com/movie/norm-of-the-north/user-reviews/?filter=Mixed%20Reviews,dxrgamer2234,"Jun 15, 2022",4,fdsfdsfffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
https://www.metacritic.com/movie/norm-of-the-north/user-reviews/?filter=Mixed%20Reviews,Jonahnat,"Jul 22, 2016",4,"The Story is predictable due to its cliches. The Characters are bad. The Animation is subpar at best.
I dont recomend this movie unless like crap like foodfight"
https://www.metacritic.com/movie/norm-of-the-north/user-reviews/?filter=Mixed%20Reviews,tdickensheets,"Feb 19, 2016",4,"You have grain and bear it!

Norm have stop people come to North.

I wonder why?

Who want live in cold & snowing place?

I like to know.

So Norm went to NY to say not go to North.

Same kind of jokes & just funny."
https://www.metacritic.com/movie/a-family-man/user-reviews/?filter=Mixed%20Reviews,entitet,"Oct 23, 2017",4,"Butler, Dafoe, Molina, Mol and Brie. A great cast. And judging by the premise, this movie should be a real tearjerker. But this is one of those dramas that really tries too hard and obvious to make you eyes water up and by that, it becomes annoying and unemotional instead. Almost every scene aims to pull at your heartstrings with a cheesy unimaginative script, topped off with a really flat directing."
https://www.metacritic.com/movie/a-family-man/user-reviews/?filter=Mixed%20Reviews,KaptenVideo,"Aug 1, 2017",6,"Ah, the new movie starring Gerard Butler, the poor man’s Clive Owen, always up for some good all-American entertainment that makes you think but also makes you smile.
This one’s about a headhunter whose life revolves around closing deals in survival-of-the-fittest boiler room. He battles his top rival for control of the company, but then his oldest child falls seriously ill.
Also starring, Gretchen Mol as the loving but ever-suffering wife, Willem Dafoe as the ruthless boss, Alison Brie as the rival and Alfred Molina as the token solid supporting male character.
First and foremost, „A Family Man“ is a genre movie, which means it’s produced and put together of cliches in hope of finding a suitable mainstream audience.
The approach is pretty solid one, using several drama subgenres in order to appeal to wider circle of cinema-goers, including sick child story, a middle class American success story, finding yourself again story and some „Wall Street“ type high-octane competence porn.
The execution is actually pretty solid too. The able cast are doing their darndest best to act through all the material, and there’s a lot of it.
108 minute movie may feel quite a bit longer, at least for those who have seen way too many movies to take all these cliches and workmanlike storytelling seriously.
On the other hand, those who still watch movies as just a nice way of passing time, or aren’t tired of bland dramas made of middle-class dreams and aspirations, can definitely find some entertainment here.
They don’t even have to think how to feel because the movie manipulates you in all the right directions at the right time.
I am taking a wild guess that ""A Family Man"" is most suitable for girlish audience, but it will also surely feel in the right place when it’s 2 am and you’re desperately trying to find something new to watch with Butler starring in it.
He’s a doing a fine job too, the whole result relies on his manly charm and grunting.
All in all, there’s nothing wrong with „A Family Man“. It’s just there’s nothing terribly exciting either, with the creative bar set relatively low and all.
I hope I didn’t sound too ironic here or something, I quite liked the movie for what it is."
https://www.metacritic.com/movie/geostorm/user-reviews/?filter=Mixed%20Reviews,MzK,"May 4, 2025",5,Bence ortalama bir filmdi. Bu tarz filmleri pek sevmem ama bu biraz hoşuma gitti...
https://www.metacritic.com/movie/geostorm/user-reviews/?filter=Mixed%20Reviews,PHubbs,"Nov 14, 2024",6,[SPOILER ALERT: This review contains spoilers.]
https://www.metacritic.com/movie/geostorm/user-reviews/?filter=Mixed%20Reviews,Rohald,"Mar 6, 2023",5,It's dumb and all over the top but it's fun if you don't take it seriously.
https://www.metacritic.com/movie/geostorm/user-reviews/?filter=Mixed%20Reviews,CoKronakan,"Nov 14, 2018",5,"This felt like a reboot of 50 movies combined, and while the basics of the plot is fresh and new, every single thing that builds up the plot and story is reused. Honestly don't know how Gerard Butler got to such a low profile movie, but despite his (or his agent's) choice he does a great job at delivering his character, I think that it fit him perfectly. The directors style in cinematography was just the usual stuff, nothing new. Despite the two protagonists the rest of the characters writing was painfully average, and the script was cliche. The visual looked very weird in some instances when it was CGI, because of the poor way it was generated. The pacing issue is present here as well, although it can keep the audience engaged the whole way through the movie. The plot is simple, and the base of it was recycled so many times that is painful in movie since we learned about global warming. This is the message as well of the movie, but there are just so many that deliver the message in a better fashion. The movie although it was entertaining for most of the part, it wasn't as much fun to watch it.
Overall it's a slightly below average, because of the fact that this is nothing new and does every single mistake an average movie does, plus some other elements lack as well."
https://www.metacritic.com/movie/geostorm/user-reviews/?filter=Mixed%20Reviews,tipar,"Jul 19, 2018",6,"Not only is not boring, besides it adds some awesome FX and half of the movie is set in space... do you want more? then watch Tar's ""Satantango""."
